Date,SP500,IBOV,YYYY-MM
2004-10-13,1113.6500244140623,23289.0,2004-10
2004-10-14,1103.2900390625,22959.0,2004-10
2004-10-15,1108.199951171875,23368.0,2004-10
2004-10-18,1114.02001953125,23411.0,2004-10
2004-10-19,1103.22998046875,22893.0,2004-10
2004-10-20,1103.6600341796877,22873.0,2004-10
2004-10-21,1106.489990234375,23059.0,2004-10
2004-10-22,1095.739990234375,22735.0,2004-10
2004-10-25,1094.800048828125,22603.0,2004-10
2004-10-26,1111.0899658203123,22849.0,2004-10
2004-10-27,1125.4000244140623,23171.0,2004-10
2004-10-28,1127.43994140625,22929.0,2004-10
2004-10-29,1130.199951171875,23052.0,2004-10
2004-11-01,1130.510009765625,23273.0,2004-11
2004-11-02,1130.56005859375,,2004-11
2004-11-03,1143.199951171875,23660.0,2004-11
2004-11-04,1161.6700439453125,23880.0,2004-11
2004-11-05,1166.1700439453125,23542.0,2004-11
2004-11-08,1164.8900146484375,23212.0,2004-11
2004-11-09,1164.0799560546875,23216.0,2004-11
2004-11-10,1162.9100341796875,23455.0,2004-11
2004-11-11,1173.47998046875,23521.0,2004-11
2004-11-12,1184.1700439453125,24035.0,2004-11
2004-11-15,1183.81005859375,,2004-11
2004-11-16,1175.4300537109375,23772.0,2004-11
2004-11-17,1181.93994140625,24170.0,2004-11
2004-11-18,1183.550048828125,24143.0,2004-11
2004-11-19,1170.3399658203125,24034.0,2004-11
2004-11-22,1177.239990234375,24445.0,2004-11
2004-11-23,1176.93994140625,24340.0,2004-11
2004-11-24,1181.760009765625,24368.0,2004-11
2004-11-25,,24867.0,2004-11
2004-11-26,1182.6500244140625,24998.0,2004-11
2004-11-29,1178.5699462890625,24855.0,2004-11
2004-11-30,1173.8199462890625,25128.0,2004-11
2004-12-01,1191.3699951171875,25235.0,2004-12
2004-12-02,1190.3299560546875,25200.0,2004-12
2004-12-03,1191.1700439453125,25468.0,2004-12
2004-12-06,1190.25,25633.0,2004-12
2004-12-07,1177.0699462890625,24989.0,2004-12
2004-12-08,1182.81005859375,24968.0,2004-12
2004-12-09,1189.239990234375,24526.0,2004-12
2004-12-10,1188.0,24933.0,2004-12
2004-12-13,1198.6800537109375,25225.0,2004-12
2004-12-14,1203.3800048828125,25563.0,2004-12
2004-12-15,1205.719970703125,25576.0,2004-12
2004-12-16,1203.2099609375,25831.0,2004-12
2004-12-17,1194.199951171875,25659.0,2004-12
2004-12-20,1194.6500244140625,25537.0,2004-12
2004-12-21,1205.449951171875,25890.0,2004-12
2004-12-22,1209.5699462890625,25723.0,2004-12
2004-12-23,1210.1300048828125,25878.0,2004-12
2004-12-27,1204.9200439453125,25937.0,2004-12
2004-12-28,1213.5400390625,26117.0,2004-12
2004-12-29,1213.449951171875,26161.0,2004-12
2004-12-30,1213.550048828125,26196.0,2004-12
2004-12-31,1211.9200439453125,,2004-12
2005-01-03,1202.0799560546875,25722.0,2005-01
2005-01-04,1188.050048828125,24848.0,2005-01
2005-01-05,1183.739990234375,24692.0,2005-01
2005-01-06,1187.8900146484375,24367.0,2005-01
2005-01-07,1186.18994140625,24747.0,2005-01
2005-01-10,1190.25,24292.0,2005-01
2005-01-11,1182.989990234375,24370.0,2005-01
2005-01-12,1187.699951171875,24510.0,2005-01
2005-01-13,1177.449951171875,24806.0,2005-01
2005-01-14,1184.52001953125,24924.0,2005-01
2005-01-17,,24515.0,2005-01
2005-01-18,1195.97998046875,24089.0,2005-01
2005-01-19,1184.6300048828125,24271.0,2005-01
2005-01-20,1175.4100341796875,23610.0,2005-01
2005-01-21,1167.8699951171875,23818.0,2005-01
2005-01-24,1163.75,24198.0,2005-01
2005-01-25,1168.4100341796875,,2005-01
2005-01-26,1174.0699462890625,24530.0,2005-01
2005-01-27,1174.550048828125,24030.0,2005-01
2005-01-28,1171.3599853515625,23968.0,2005-01
2005-01-31,1181.27001953125,24351.0,2005-01
2005-02-01,1189.4100341796875,24149.0,2005-02
2005-02-02,1193.18994140625,24605.0,2005-02
2005-02-03,1189.8900146484375,24874.0,2005-02
2005-02-04,1203.030029296875,25732.0,2005-02
2005-02-07,1201.719970703125,,2005-02
2005-02-08,1202.300048828125,,2005-02
2005-02-09,1191.989990234375,26314.0,2005-02
2005-02-10,1197.010009765625,26416.0,2005-02
2005-02-11,1205.300048828125,26671.0,2005-02
2005-02-14,1206.1400146484375,26532.0,2005-02
2005-02-15,1210.1199951171875,26610.0,2005-02
2005-02-16,1210.3399658203125,26384.0,2005-02
2005-02-17,1200.75,27091.0,2005-02
2005-02-18,1201.5899658203125,26756.0,2005-02
2005-02-21,,26853.0,2005-02
2005-02-22,1184.1600341796875,26740.0,2005-02
2005-02-23,1190.800048828125,27198.0,2005-02
2005-02-24,1200.199951171875,28436.0,2005-02
2005-02-25,1211.3699951171875,28425.0,2005-02
2005-02-28,1203.5999755859375,28139.0,2005-02
2005-03-01,1210.4100341796875,27730.0,2005-03
2005-03-02,1210.0799560546875,28200.0,2005-03
2005-03-03,1210.469970703125,28668.0,2005-03
2005-03-04,1222.1199951171875,29197.0,2005-03
2005-03-07,1225.31005859375,29455.0,2005-03
2005-03-08,1219.4300537109375,29021.0,2005-03
2005-03-09,1207.010009765625,28514.0,2005-03
2005-03-10,1209.25,28567.0,2005-03
2005-03-11,1200.0799560546875,28075.0,2005-03
2005-03-14,1206.8299560546875,28099.0,2005-03
2005-03-15,1197.75,27588.0,2005-03
2005-03-16,1188.0699462890625,27827.0,2005-03
2005-03-17,1190.2099609375,28086.0,2005-03
2005-03-18,1189.6500244140625,27593.0,2005-03
2005-03-21,1183.780029296875,27411.0,2005-03
2005-03-22,1171.7099609375,26618.0,2005-03
2005-03-23,1172.530029296875,26248.0,2005-03
2005-03-24,1171.4200439453125,26702.0,2005-03
2005-03-28,1174.280029296875,26257.0,2005-03
2005-03-29,1165.3599853515625,25842.0,2005-03
2005-03-30,1181.4100341796875,26470.0,2005-03
2005-03-31,1180.5899658203125,26611.0,2005-03
2005-04-01,1172.9200439453125,26774.0,2005-04
2005-04-04,1176.1199951171875,26407.0,2005-04
2005-04-05,1181.3900146484375,26038.0,2005-04
2005-04-06,1184.0699462890625,25695.0,2005-04
2005-04-07,1191.1400146484375,26308.0,2005-04
2005-04-08,1181.199951171875,25885.0,2005-04
2005-04-11,1181.2099609375,25900.0,2005-04
2005-04-12,1187.760009765625,26206.0,2005-04
2005-04-13,1173.7900390625,26066.0,2005-04
2005-04-14,1162.050048828125,24984.0,2005-04
2005-04-15,1142.6199951171875,24656.0,2005-04
2005-04-18,1145.97998046875,24877.0,2005-04
2005-04-19,1152.780029296875,25566.0,2005-04
2005-04-20,1137.5,25062.0,2005-04
2005-04-21,1159.949951171875,,2005-04
2005-04-22,1152.1199951171875,24767.0,2005-04
2005-04-25,1162.0999755859375,25232.0,2005-04
2005-04-26,1151.8299560546875,25305.0,2005-04
2005-04-27,1156.3800048828125,25242.0,2005-04
2005-04-28,1143.219970703125,24440.0,2005-04
2005-04-29,1156.8499755859375,24844.0,2005-04
2005-05-02,1162.1600341796875,24705.0,2005-05
2005-05-03,1161.1700439453125,24716.0,2005-05
2005-05-04,1175.6500244140625,25474.0,2005-05
2005-05-05,1172.6300048828125,25436.0,2005-05
2005-05-06,1171.3499755859375,25589.0,2005-05
2005-05-09,1178.8399658203125,25465.0,2005-05
2005-05-10,1166.219970703125,24763.0,2005-05
2005-05-11,1171.1099853515625,24699.0,2005-05
2005-05-12,1159.3599853515625,24117.0,2005-05
2005-05-13,1154.050048828125,23887.0,2005-05
2005-05-16,1165.68994140625,24379.0,2005-05
2005-05-17,1173.800048828125,24413.0,2005-05
2005-05-18,1185.56005859375,24898.0,2005-05
2005-05-19,1191.0799560546875,24829.0,2005-05
2005-05-20,1189.280029296875,24522.0,2005-05
2005-05-23,1193.8599853515625,24215.0,2005-05
2005-05-24,1194.0699462890625,24545.0,2005-05
2005-05-25,1190.010009765625,24478.0,2005-05
2005-05-26,1197.6199951171875,,2005-05
2005-05-27,1198.780029296875,25255.0,2005-05
2005-05-30,,25424.0,2005-05
2005-05-31,1191.5,25207.0,2005-05
2005-06-01,1202.219970703125,25949.0,2005-06
2005-06-02,1204.2900390625,26640.0,2005-06
2005-06-03,1196.02001953125,26366.0,2005-06
2005-06-06,1197.510009765625,25556.0,2005-06
2005-06-07,1197.260009765625,25026.0,2005-06
2005-06-08,1194.6700439453125,24702.0,2005-06
2005-06-09,1200.9300537109375,24484.0,2005-06
2005-06-10,1198.1099853515625,24951.0,2005-06
2005-06-13,1200.8199462890625,24902.0,2005-06
2005-06-14,1203.9100341796875,25744.0,2005-06
2005-06-15,1206.5799560546875,25481.0,2005-06
2005-06-16,1210.9599609375,25751.0,2005-06
2005-06-17,1216.9599609375,26093.0,2005-06
2005-06-20,1216.0999755859375,26046.0,2005-06
2005-06-21,1213.6099853515625,25722.0,2005-06
2005-06-22,1213.8800048828125,25678.0,2005-06
2005-06-23,1200.72998046875,24816.0,2005-06
2005-06-24,1191.5699462890625,24917.0,2005-06
2005-06-27,1190.68994140625,25226.0,2005-06
2005-06-28,1201.5699462890625,25261.0,2005-06
2005-06-29,1199.8499755859375,25126.0,2005-06
2005-06-30,1191.3299560546875,25051.0,2005-06
2005-07-01,1194.43994140625,25311.0,2005-07
2005-07-04,,25045.0,2005-07
2005-07-05,1204.989990234375,24675.0,2005-07
2005-07-06,1194.93994140625,24517.0,2005-07
2005-07-07,1197.8699951171875,24450.0,2005-07
2005-07-08,1211.8599853515625,24423.0,2005-07
2005-07-11,1219.43994140625,25016.0,2005-07
2005-07-12,1222.2099609375,25536.0,2005-07
2005-07-13,1223.2900390625,25856.0,2005-07
2005-07-14,1226.5,25920.0,2005-07
2005-07-15,1227.9200439453125,25222.0,2005-07
2005-07-18,1221.1300048828125,25321.0,2005-07
2005-07-19,1229.3499755859375,25271.0,2005-07
2005-07-20,1235.199951171875,25705.0,2005-07
2005-07-21,1227.0400390625,25842.0,2005-07
2005-07-22,1233.6800537109375,25391.0,2005-07
2005-07-25,1229.030029296875,24531.0,2005-07
2005-07-26,1231.1600341796875,24868.0,2005-07
2005-07-27,1236.7900390625,25338.0,2005-07
2005-07-28,1243.719970703125,26068.0,2005-07
2005-07-29,1234.1800537109375,26042.0,2005-07
2005-08-01,1235.3499755859375,26298.0,2005-08
2005-08-02,1244.1199951171875,26789.0,2005-08
2005-08-03,1245.0400390625,26714.0,2005-08
2005-08-04,1235.8599853515625,26470.0,2005-08
2005-08-05,1226.4200439453125,26518.0,2005-08
2005-08-08,1223.1300048828125,26711.0,2005-08
2005-08-09,1231.3800048828125,27291.0,2005-08
2005-08-10,1229.1300048828125,27117.0,2005-08
2005-08-11,1237.81005859375,26633.0,2005-08
2005-08-12,1230.3900146484375,26951.0,2005-08
2005-08-15,1233.8699951171875,27375.0,2005-08
2005-08-16,1219.3399658203125,27080.0,2005-08
2005-08-17,1220.239990234375,27416.0,2005-08
2005-08-18,1219.02001953125,26900.0,2005-08
2005-08-19,1219.7099609375,26644.0,2005-08
2005-08-22,1221.72998046875,27261.0,2005-08
2005-08-23,1217.5899658203125,26769.0,2005-08
2005-08-24,1209.5899658203125,26712.0,2005-08
2005-08-25,1212.3699951171875,27402.0,2005-08
2005-08-26,1205.0999755859375,27095.0,2005-08
2005-08-29,1212.280029296875,27385.0,2005-08
2005-08-30,1208.4100341796875,27604.0,2005-08
2005-08-31,1220.3299560546875,28045.0,2005-08
2005-09-01,1221.5899658203125,27962.0,2005-09
2005-09-02,1218.02001953125,28319.0,2005-09
2005-09-05,,28522.0,2005-09
2005-09-06,1233.3900146484375,28855.0,2005-09
2005-09-07,1236.3599853515625,,2005-09
2005-09-08,1231.6700439453125,28828.0,2005-09
2005-09-09,1241.47998046875,29308.0,2005-09
2005-09-12,1240.56005859375,29086.0,2005-09
2005-09-13,1231.199951171875,28873.0,2005-09
2005-09-14,1227.1600341796875,29050.0,2005-09
2005-09-15,1227.72998046875,29366.0,2005-09
2005-09-16,1237.9100341796875,29816.0,2005-09
2005-09-19,1231.02001953125,30076.0,2005-09
2005-09-20,1221.3399658203125,30059.0,2005-09
2005-09-21,1210.199951171875,30837.0,2005-09
2005-09-22,1214.6199951171875,30678.0,2005-09
2005-09-23,1215.2900390625,31294.0,2005-09
2005-09-26,1215.6300048828125,31141.0,2005-09
2005-09-27,1215.6600341796875,30875.0,2005-09
2005-09-28,1216.8900146484375,31317.0,2005-09
2005-09-29,1227.6800537109375,31209.0,2005-09
2005-09-30,1228.81005859375,31584.0,2005-09
2005-10-03,1226.699951171875,31856.0,2005-10
2005-10-04,1214.469970703125,31284.0,2005-10
2005-10-05,1196.3900146484375,30164.0,2005-10
2005-10-06,1191.489990234375,29227.0,2005-10
2005-10-07,1195.9000244140625,29973.0,2005-10
2005-10-10,1187.3299560546875,30277.0,2005-10
2005-10-11,1184.8699951171875,30614.0,2005-10
2005-10-12,1177.6800537109375,,2005-10
2005-10-13,1176.8399658203125,29880.0,2005-10
2005-10-14,1186.5699462890625,29770.0,2005-10
2005-10-17,1190.0999755859375,30242.0,2005-10
2005-10-18,1178.1400146484375,29068.0,2005-10
2005-10-19,1195.760009765625,29297.0,2005-10
2005-10-20,1177.800048828125,28344.0,2005-10
2005-10-21,1179.5899658203125,29176.0,2005-10
2005-10-24,1199.3800048828125,29835.0,2005-10
2005-10-25,1196.5400390625,29498.0,2005-10
2005-10-26,1191.3800048828125,29730.0,2005-10
2005-10-27,1178.9000244140625,29133.0,2005-10
2005-10-28,1198.4100341796875,29318.0,2005-10
2005-10-31,1207.010009765625,30194.0,2005-10
2005-11-01,1202.760009765625,30900.0,2005-11
2005-11-02,1214.760009765625,,2005-11
2005-11-03,1219.93994140625,31100.0,2005-11
2005-11-04,1220.1400146484375,30888.0,2005-11
2005-11-07,1222.81005859375,30952.0,2005-11
2005-11-08,1218.5899658203125,30971.0,2005-11
2005-11-09,1220.6500244140625,30666.0,2005-11
2005-11-10,1230.9599609375,30725.0,2005-11
2005-11-11,1234.719970703125,30511.0,2005-11
2005-11-14,1233.760009765625,30219.0,2005-11
2005-11-15,1229.010009765625,,2005-11
2005-11-16,1231.2099609375,30482.0,2005-11
2005-11-17,1242.800048828125,31087.0,2005-11
2005-11-18,1248.27001953125,31102.0,2005-11
2005-11-21,1254.8499755859375,31110.0,2005-11
2005-11-22,1261.22998046875,31489.0,2005-11
2005-11-23,1265.6099853515625,31943.0,2005-11
2005-11-24,,31945.0,2005-11
2005-11-25,1268.25,31920.0,2005-11
2005-11-28,1257.4599609375,31358.0,2005-11
2005-11-29,1257.47998046875,31652.0,2005-11
2005-11-30,1249.47998046875,31917.0,2005-11
2005-12-01,1264.6700439453125,32617.0,2005-12
2005-12-02,1265.0799560546875,32832.0,2005-12
2005-12-05,1262.0899658203125,32701.0,2005-12
2005-12-06,1263.699951171875,33223.0,2005-12
2005-12-07,1257.3699951171875,32757.0,2005-12
2005-12-08,1255.8399658203125,32480.0,2005-12
2005-12-09,1259.3699951171875,32922.0,2005-12
2005-12-12,1260.4300537109375,32971.0,2005-12
2005-12-13,1267.4300537109375,33420.0,2005-12
2005-12-14,1272.739990234375,33629.0,2005-12
2005-12-15,1270.93994140625,33193.0,2005-12
2005-12-16,1267.3199462890625,33292.0,2005-12
2005-12-19,1259.9200439453125,33005.0,2005-12
2005-12-20,1259.6199951171875,33067.0,2005-12
2005-12-21,1262.7900390625,33517.0,2005-12
2005-12-22,1268.1199951171875,33513.0,2005-12
2005-12-23,1268.6600341796875,33331.0,2005-12
2005-12-26,,33298.0,2005-12
2005-12-27,1256.5400390625,33371.0,2005-12
2005-12-28,1258.1700439453125,33138.0,2005-12
2005-12-29,1254.4200439453125,33456.0,2005-12
2005-12-30,1248.2900390625,,2005-12
2006-01-02,,33507.0,2006-01
2006-01-03,1268.800048828125,34541.0,2006-01
2006-01-04,1273.4599609375,35002.0,2006-01
2006-01-05,1273.47998046875,34936.0,2006-01
2006-01-06,1285.449951171875,35475.0,2006-01
2006-01-09,1290.1500244140625,35337.0,2006-01
2006-01-10,1289.68994140625,35049.0,2006-01
2006-01-11,1294.1800537109375,35952.0,2006-01
2006-01-12,1286.06005859375,35779.0,2006-01
2006-01-13,1287.6099853515625,35897.0,2006-01
2006-01-16,,36534.0,2006-01
2006-01-17,1282.9300537109375,36119.0,2006-01
2006-01-18,1277.9300537109375,35805.0,2006-01
2006-01-19,1285.0400390625,36858.0,2006-01
2006-01-20,1261.489990234375,36695.0,2006-01
2006-01-23,1263.8199462890625,36632.0,2006-01
2006-01-24,1266.8599853515625,37400.0,2006-01
2006-01-25,1264.6800537109375,,2006-01
2006-01-26,1273.8299560546875,38014.0,2006-01
2006-01-27,1283.719970703125,37822.0,2006-01
2006-01-30,1285.18994140625,38242.0,2006-01
2006-01-31,1280.0799560546875,38383.0,2006-01
2006-02-01,1282.4599609375,38485.0,2006-02
2006-02-02,1270.8399658203125,37304.0,2006-02
2006-02-03,1264.030029296875,37262.0,2006-02
2006-02-06,1265.02001953125,37321.0,2006-02
2006-02-07,1254.780029296875,36562.0,2006-02
2006-02-08,1265.6500244140625,36499.0,2006-02
2006-02-09,1263.780029296875,36882.0,2006-02
2006-02-10,1266.989990234375,36975.0,2006-02
2006-02-13,1262.8599853515625,36114.0,2006-02
2006-02-14,1275.530029296875,36627.0,2006-02
2006-02-15,1280.0,37239.0,2006-02
2006-02-16,1289.3800048828125,38256.0,2006-02
2006-02-17,1287.239990234375,38422.0,2006-02
2006-02-20,,38539.0,2006-02
2006-02-21,1283.030029296875,38166.0,2006-02
2006-02-22,1292.6700439453125,38246.0,2006-02
2006-02-23,1287.7900390625,38405.0,2006-02
2006-02-24,1289.4300537109375,38610.0,2006-02
2006-02-27,1294.1199951171875,,2006-02
2006-02-28,1280.6600341796875,,2006-02
2006-03-01,1291.239990234375,39178.0,2006-03
2006-03-02,1289.1400146484375,39126.0,2006-03
2006-03-03,1287.22998046875,39240.0,2006-03
2006-03-06,1278.260009765625,38354.0,2006-03
2006-03-07,1275.8800048828125,37423.0,2006-03
2006-03-08,1278.469970703125,37289.0,2006-03
2006-03-09,1272.22998046875,36312.0,2006-03
2006-03-10,1281.4200439453125,36891.0,2006-03
2006-03-13,1284.1300048828125,36793.0,2006-03
2006-03-14,1297.47998046875,37541.0,2006-03
2006-03-15,1303.02001953125,38244.0,2006-03
2006-03-16,1305.3299560546875,38157.0,2006-03
2006-03-17,1307.25,38049.0,2006-03
2006-03-20,1305.0799560546875,38204.0,2006-03
2006-03-21,1297.22998046875,37398.0,2006-03
2006-03-22,1305.0400390625,37851.0,2006-03
2006-03-23,1301.6700439453125,37474.0,2006-03
2006-03-24,1302.949951171875,37577.0,2006-03
2006-03-27,1301.6099853515625,37641.0,2006-03
2006-03-28,1293.22998046875,36682.0,2006-03
2006-03-29,1302.8900146484375,37492.0,2006-03
2006-03-30,1300.25,37777.0,2006-03
2006-03-31,1294.8699951171875,37952.0,2006-03
2006-04-03,1297.81005859375,38717.0,2006-04
2006-04-04,1305.9300537109375,38802.0,2006-04
2006-04-05,1311.56005859375,39053.0,2006-04
2006-04-06,1309.0400390625,39285.0,2006-04
2006-04-07,1295.5,38926.0,2006-04
2006-04-10,1296.6199951171875,38475.0,2006-04
2006-04-11,1286.5699462890625,37901.0,2006-04
2006-04-12,1288.1199951171875,38427.0,2006-04
2006-04-13,1289.1199951171875,38082.0,2006-04
2006-04-17,1285.3299560546875,38462.0,2006-04
2006-04-18,1307.280029296875,39572.0,2006-04
2006-04-19,1309.9300537109375,39938.0,2006-04
2006-04-20,1311.4599609375,39775.0,2006-04
2006-04-21,1311.280029296875,,2006-04
2006-04-24,1308.1099853515625,39751.0,2006-04
2006-04-25,1301.739990234375,39738.0,2006-04
2006-04-26,1305.4100341796875,40410.0,2006-04
2006-04-27,1309.719970703125,39751.0,2006-04
2006-04-28,1310.6099853515625,40363.0,2006-04
2006-05-01,1305.18994140625,,2006-05
2006-05-02,1313.2099609375,41017.0,2006-05
2006-05-03,1308.1199951171875,40920.0,2006-05
2006-05-04,1312.25,40976.0,2006-05
2006-05-05,1325.760009765625,41417.0,2006-05
2006-05-08,1324.6600341796875,41515.0,2006-05
2006-05-09,1325.1400146484375,41979.0,2006-05
2006-05-10,1322.8499755859375,41752.0,2006-05
2006-05-11,1305.9200439453125,40847.0,2006-05
2006-05-12,1291.239990234375,40223.0,2006-05
2006-05-15,1294.5,39271.0,2006-05
2006-05-16,1292.0799560546875,39416.0,2006-05
2006-05-17,1270.3199462890625,38291.0,2006-05
2006-05-18,1261.81005859375,37807.0,2006-05
2006-05-19,1267.030029296875,37733.0,2006-05
2006-05-22,1262.0699462890625,36497.0,2006-05
2006-05-23,1256.5799560546875,36110.0,2006-05
2006-05-24,1258.5699462890625,35792.0,2006-05
2006-05-25,1272.8800048828125,37569.0,2006-05
2006-05-26,1280.1600341796875,38506.0,2006-05
2006-05-29,,38145.0,2006-05
2006-05-30,1259.8699951171875,36413.0,2006-05
2006-05-31,1270.0899658203125,36530.0,2006-05
2006-06-01,1285.7099609375,37748.0,2006-06
2006-06-02,1288.219970703125,37942.0,2006-06
2006-06-05,1265.2900390625,36740.0,2006-06
2006-06-06,1263.8499755859375,36558.0,2006-06
2006-06-07,1256.1500244140625,35264.0,2006-06
2006-06-08,1257.9300537109375,35438.0,2006-06
2006-06-09,1252.300048828125,35075.0,2006-06
2006-06-12,1237.43994140625,33555.0,2006-06
2006-06-13,1223.68994140625,32848.0,2006-06
2006-06-14,1230.0400390625,32941.0,2006-06
2006-06-15,1256.1600341796875,,2006-06
2006-06-16,1251.5400390625,34399.0,2006-06
2006-06-19,1240.1300048828125,33897.0,2006-06
2006-06-20,1240.1199951171875,33632.0,2006-06
2006-06-21,1252.199951171875,34547.0,2006-06
2006-06-22,1245.5999755859375,34317.0,2006-06
2006-06-23,1244.5,34661.0,2006-06
2006-06-26,1250.56005859375,34631.0,2006-06
2006-06-27,1239.199951171875,34376.0,2006-06
2006-06-28,1246.0,34835.0,2006-06
2006-06-29,1272.8699951171875,36487.0,2006-06
2006-06-30,1270.199951171875,36631.0,2006-06
2006-07-03,1280.18994140625,37357.0,2006-07
2006-07-04,,37367.0,2006-07
2006-07-05,1270.9100341796875,36378.0,2006-07
2006-07-06,1274.0799560546875,36533.0,2006-07
2006-07-07,1265.47998046875,36102.0,2006-07
2006-07-10,1267.3399658203125,36141.0,2006-07
2006-07-11,1272.4300537109375,36554.0,2006-07
2006-07-12,1258.5999755859375,36230.0,2006-07
2006-07-13,1242.280029296875,35354.0,2006-07
2006-07-14,1236.199951171875,35350.0,2006-07
2006-07-17,1234.489990234375,34866.0,2006-07
2006-07-18,1236.8599853515625,35130.0,2006-07
2006-07-19,1259.81005859375,36785.0,2006-07
2006-07-20,1249.1300048828125,35847.0,2006-07
2006-07-21,1240.2900390625,35510.0,2006-07
2006-07-24,1260.9100341796875,36224.0,2006-07
2006-07-25,1268.8800048828125,36681.0,2006-07
2006-07-26,1268.4000244140625,36594.0,2006-07
2006-07-27,1263.199951171875,36888.0,2006-07
2006-07-28,1278.550048828125,37381.0,2006-07
2006-07-31,1276.6600341796875,37077.0,2006-07
2006-08-01,1270.9200439453125,36839.0,2006-08
2006-08-02,1277.4100341796875,37288.0,2006-08
2006-08-03,1280.27001953125,37451.0,2006-08
2006-08-04,1279.3599853515625,37848.0,2006-08
2006-08-07,1275.77001953125,37698.0,2006-08
2006-08-08,1271.47998046875,37600.0,2006-08
2006-08-09,1265.949951171875,37255.0,2006-08
2006-08-10,1271.81005859375,37354.0,2006-08
2006-08-11,1266.739990234375,36944.0,2006-08
2006-08-14,1268.2099609375,36557.0,2006-08
2006-08-15,1285.5799560546875,37296.0,2006-08
2006-08-16,1295.4300537109375,37678.0,2006-08
2006-08-17,1297.47998046875,37559.0,2006-08
2006-08-18,1302.300048828125,37552.0,2006-08
2006-08-21,1297.52001953125,37161.0,2006-08
2006-08-22,1298.8199462890625,36678.0,2006-08
2006-08-23,1292.989990234375,35512.0,2006-08
2006-08-24,1296.06005859375,35797.0,2006-08
2006-08-25,1295.0899658203125,35958.0,2006-08
2006-08-28,1301.780029296875,36375.0,2006-08
2006-08-29,1304.280029296875,36304.0,2006-08
2006-08-30,1305.3699951171875,36313.0,2006-08
2006-08-31,1303.8199462890625,36232.0,2006-08
2006-09-01,1311.010009765625,37329.0,2006-09
2006-09-04,,37693.0,2006-09
2006-09-05,1313.25,37368.0,2006-09
2006-09-06,1300.260009765625,36710.0,2006-09
2006-09-07,1294.02001953125,,2006-09
2006-09-08,1298.9200439453125,36558.0,2006-09
2006-09-11,1299.5400390625,35772.0,2006-09
2006-09-12,1313.0,36147.0,2006-09
2006-09-13,1318.0699462890625,36550.0,2006-09
2006-09-14,1316.280029296875,36154.0,2006-09
2006-09-15,1319.6600341796875,36170.0,2006-09
2006-09-18,1321.1800537109375,36483.0,2006-09
2006-09-19,1317.6400146484375,35886.0,2006-09
2006-09-20,1325.1800537109375,35197.0,2006-09
2006-09-21,1318.030029296875,34830.0,2006-09
2006-09-22,1314.780029296875,34799.0,2006-09
2006-09-25,1326.3699951171875,34973.0,2006-09
2006-09-26,1336.3499755859375,35819.0,2006-09
2006-09-27,1336.5899658203125,36106.0,2006-09
2006-09-28,1338.8800048828125,36486.0,2006-09
2006-09-29,1335.8499755859375,36449.0,2006-09
2006-10-02,1331.3199462890625,37058.0,2006-10
2006-10-03,1334.1099853515625,36438.0,2006-10
2006-10-04,1350.199951171875,37749.0,2006-10
2006-10-05,1353.219970703125,37977.0,2006-10
2006-10-06,1349.5899658203125,37940.0,2006-10
2006-10-09,1350.6600341796875,38406.0,2006-10
2006-10-10,1353.4200439453125,38655.0,2006-10
2006-10-11,1349.949951171875,38322.0,2006-10
2006-10-12,1362.8299560546875,,2006-10
2006-10-13,1365.6199951171875,38850.0,2006-10
2006-10-16,1369.06005859375,39229.0,2006-10
2006-10-17,1364.050048828125,38898.0,2006-10
2006-10-18,1365.800048828125,38686.0,2006-10
2006-10-19,1366.9599609375,38920.0,2006-10
2006-10-20,1368.5999755859375,38643.0,2006-10
2006-10-23,1377.02001953125,39227.0,2006-10
2006-10-24,1377.3800048828125,39499.0,2006-10
2006-10-25,1382.219970703125,39563.0,2006-10
2006-10-26,1389.0799560546875,39645.0,2006-10
2006-10-27,1377.3399658203125,39328.0,2006-10
2006-10-30,1377.9300537109375,38900.0,2006-10
2006-10-31,1377.93994140625,39263.0,2006-10
2006-11-01,1367.81005859375,39930.0,2006-11
2006-11-02,1367.3399658203125,,2006-11
2006-11-03,1364.300048828125,40435.0,2006-11
2006-11-06,1379.780029296875,41247.0,2006-11
2006-11-07,1382.8399658203125,41048.0,2006-11
2006-11-08,1385.719970703125,41334.0,2006-11
2006-11-09,1378.3299560546875,40815.0,2006-11
2006-11-10,1380.9000244140625,40720.0,2006-11
2006-11-13,1384.4200439453125,40606.0,2006-11
2006-11-14,1393.219970703125,41291.0,2006-11
2006-11-15,1396.5699462890625,,2006-11
2006-11-16,1399.760009765625,41162.0,2006-11
2006-11-17,1401.199951171875,41029.0,2006-11
2006-11-20,1400.5,,2006-11
2006-11-21,1402.81005859375,41570.0,2006-11
2006-11-22,1406.0899658203125,41913.0,2006-11
2006-11-23,,42070.0,2006-11
2006-11-24,1400.949951171875,41758.0,2006-11
2006-11-27,1381.9599609375,40915.0,2006-11
2006-11-28,1386.719970703125,41043.0,2006-11
2006-11-29,1399.47998046875,41970.0,2006-11
2006-11-30,1400.6300048828125,41932.0,2006-11
2006-12-01,1396.7099609375,41327.0,2006-12
2006-12-04,1409.1199951171875,42654.0,2006-12
2006-12-05,1414.760009765625,43157.0,2006-12
2006-12-06,1412.9000244140625,43096.0,2006-12
